id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20123,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,118,2026-04-01T19:00:01,2026-04-01T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,53.29,53.29,,,47.6,47.62,,,523.18,495.04,,,525.81,497.67,,,LEAD_ACID,,29.3
20055,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,117,2026-03-30T19:00:01,2026-03-30T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,53.39,53.39,,,47.72,47.94,,,520.12,491.98,,,522.76,494.62,,,LEAD_ACID,,31.5
19983,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,116,2026-03-28T19:00:02,2026-03-28T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,61.0,61.0,,,53.33,53.29,,,46.73,46.78,,,516.78,488.64,,,519.65,491.51,,,LEAD_ACID,,
19910,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,115,2026-03-26T19:00:01,2026-03-26T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,63.0,63.0,,,53.32,53.32,,,47.12,47.19,,,513.54,485.4,,,516.25,488.11,,,LEAD_ACID,,35.2
19835,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,114,2026-03-24T19:00:01,2026-03-24T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.27,53.29,,,47.71,47.85,,,510.6,482.45,,,513.12,484.98,,,LEAD_ACID,,29.8
19759,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,113,2026-03-22T19:00:01,2026-03-22T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.41,53.42,,,47.5,47.46,,,507.65,479.5,,,510.19,482.04,,,LEAD_ACID,,
19684,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,112,2026-03-20T19:00:01,2026-03-20T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,67.0,67.0,,,53.25,53.23,,,47.84,47.88,,,504.76,476.61,,,507.23,479.09,,,LEAD_ACID,,
19608,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,111,2026-03-18T19:00:01,2026-03-18T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,68.0,68.0,,,53.3,53.33,,,48.01,47.97,,,501.9,473.75,,,504.27,476.12,,,LEAD_ACID,,
19531,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,110,2026-03-16T19:00:02,2026-03-16T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,68.0,68.0,,,53.33,53.33,,,48.16,48.13,,,498.97,470.82,,,501.39,473.24,,,LEAD_ACID,,
19458,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,109,2026-03-14T19:00:01,2026-03-14T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,64.0,64.0,,,53.32,53.33,,,47.28,47.43,,,495.91,467.76,,,498.55,470.4,,,LEAD_ACID,,
19384,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,108,2026-03-12T19:00:02,2026-03-12T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.64,53.61,,,47.77,47.94,,,492.91,464.76,,,495.4,467.25,,,LEAD_ACID,,
19309,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,107,2026-03-10T19:00:01,2026-03-10T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,53.29,53.32,,,47.6,47.63,,,489.97,461.81,,,492.54,464.39,,,LEAD_ACID,,
19233,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,106,2026-03-08T19:00:01,2026-03-08T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,64.0,64.0,,,53.29,53.36,,,47.65,47.72,,,486.88,458.72,,,489.56,461.41,,,LEAD_ACID,,
19158,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,105,2026-03-06T19:00:01,2026-03-06T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,61.0,61.0,,,53.39,53.39,,,46.68,46.7,,,483.58,455.42,,,486.44,458.28,,,LEAD_ACID,,
19023,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,104,2026-03-04T19:00:02,2026-03-04T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.66,53.64,,,47.52,47.68,,,480.67,452.52,,,483.2,455.05,,,LEAD_ACID,,
18962,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,103,2026-03-02T19:00:02,2026-03-02T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,63.0,63.0,,,54.18,54.18,,,47.0,46.96,,,477.54,449.39,,,480.29,452.13,,,LEAD_ACID,,
18901,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,102,2026-02-28T19:00:02,2026-02-28T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,53.86,53.89,,,47.24,47.33,,,474.6,446.44,,,477.19,449.03,,,LEAD_ACID,,
18849,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,101,2026-02-26T19:00:02,2026-02-26T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,64.0,64.0,,,53.93,53.92,,,47.15,47.16,,,471.57,443.41,,,474.25,446.09,,,LEAD_ACID,,
18080,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,100,2026-02-24T19:00:02,2026-02-24T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,65.0,65.0,,,54.14,54.14,,,47.18,47.14,,,468.61,440.45,,,471.22,443.06,,,LEAD_ACID,,
18081,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,99,2026-02-22T19:00:01,2026-02-22T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,66.0,66.0,,,53.93,53.93,,,47.36,47.38,,,465.75,437.59,,,468.27,440.1,,,LEAD_ACID,,
18082,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,98,2026-02-20T19:00:01,2026-02-20T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,68.0,68.0,,,53.47,53.49,,,47.9,48.0,,,463.02,434.86,,,465.4,437.23,,,LEAD_ACID,,
18083,10.63.43.50,HOV.Jargalant_TsambagaravBag_SharsumOroi_MP23,97,2026-02-18T19:00:01,2026-02-18T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,70.0,70.0,,,54.26,54.26,,,48.06,48.09,,,460.19,432.03,,,462.46,434.3,,,LEAD_ACID,,
