id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20098,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,16,2026-03-31T19:00:02,2026-03-31T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,57.0,56.0,,,53.66,53.64,,,47.06,47.06,,,150.12,145.54,,,153.28,148.73,,,LEAD_ACID,24,44.3
20027,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,15,2026-03-29T19:00:01,2026-03-29T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,58.0,58.0,,,53.76,53.74,,,47.33,47.37,,,146.95,142.37,,,150.03,145.45,,,LEAD_ACID,21,
19954,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,14,2026-03-27T19:00:02,2026-03-27T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,54.0,54.0,,,53.73,53.71,,,46.84,46.8,,,143.5,138.88,,,146.85,142.27,,,LEAD_ACID,20,46.7
19878,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,13,2026-03-25T19:00:01,2026-03-25T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,55.0,55.0,,,53.63,53.64,,,47.06,47.03,,,140.13,135.5,,,143.4,138.79,,,LEAD_ACID,24,45.3
19803,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,12,2026-03-23T19:00:01,2026-03-23T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,55.0,54.0,,,53.45,53.45,,,46.8,46.83,,,136.71,132.07,,,140.02,135.4,,,LEAD_ACID,26,45.5
19728,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,11,2026-03-21T19:00:02,2026-03-21T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,59.0,59.0,,,53.66,53.66,,,47.31,47.31,,,133.58,128.94,,,136.61,131.98,,,LEAD_ACID,23,
19651,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,10,2026-03-19T19:00:01,2026-03-19T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,55.0,55.0,,,53.67,53.67,,,46.68,46.77,,,130.18,125.55,,,133.48,128.85,,,LEAD_ACID,23,
19576,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,9,2026-03-17T19:00:02,2026-03-17T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,56.0,56.0,,,53.48,53.47,,,46.77,46.83,,,126.88,122.26,,,130.08,125.45,,,LEAD_ACID,25,
19501,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,8,2026-03-15T19:00:01,2026-03-15T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,56.0,56.0,,,53.42,53.42,,,47.06,47.09,,,123.58,118.97,,,126.78,122.17,,,LEAD_ACID,27,
19425,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,7,2026-03-13T19:00:01,2026-03-13T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,54.0,55.0,,,53.45,53.44,,,46.62,46.74,,,120.18,115.58,,,123.48,118.88,,,LEAD_ACID,27,
19350,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,6,2026-03-11T19:00:02,2026-03-11T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,56.0,56.0,,,53.55,53.55,,,47.19,47.18,,,116.84,112.24,,,120.08,115.48,,,LEAD_ACID,25,
19275,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,5,2026-03-09T19:00:01,2026-03-09T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,55.0,55.0,,,53.49,53.47,,,46.9,46.86,,,113.44,108.85,,,116.74,112.15,,,LEAD_ACID,26,
19198,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,4,2026-03-07T19:00:01,2026-03-07T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,53.0,53.0,,,53.67,53.66,,,46.7,46.71,,,109.95,105.36,,,113.35,108.76,,,LEAD_ACID,23,
19059,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,3,2026-03-05T19:00:01,2026-03-05T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,54.0,54.0,,,53.6,53.63,,,46.53,46.62,,,106.54,101.95,,,109.86,105.27,,,LEAD_ACID,22,
18998,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,2,2026-03-03T10:00:02,2026-03-03T13:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,50.0,49.0,,,53.49,53.49,,,45.04,45.27,,,102.84,98.23,,,106.44,101.86,,,LEAD_ACID,26,
18937,10.63.99.34,BGD._3hor_Barszah_SMP22_ULN,1,2026-03-01T10:00:02,2026-03-01T13:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,52.0,52.0,,,53.45,53.45,,,45.77,45.7,,,99.35,94.71,,,102.75,98.14,,,LEAD_ACID,25,
