id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20092,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,118,2026-03-31T19:00:01,2026-03-31T20:53:11,113,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.89,45.89,,,159.58,159.46,,,159.87,159.75,,,LEAD_ACID,,5.9
20021,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,117,2026-03-29T19:00:02,2026-03-29T20:51:05,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.96,45.98,,,159.25,159.12,,,159.55,159.43,,,LEAD_ACID,,
19948,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,116,2026-03-27T19:00:01,2026-03-27T20:56:23,116,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.52,,,46.01,45.95,,,158.91,158.79,,,159.22,159.1,,,LEAD_ACID,,6.2
19871,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,115,2026-03-25T19:00:02,2026-03-25T21:00:43,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.54,,,46.24,46.12,,,158.58,158.46,,,158.89,158.77,,,LEAD_ACID,,6.0
19797,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,114,2026-03-23T19:00:02,2026-03-23T21:01:15,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.57,53.57,,,45.98,45.98,,,158.24,158.12,,,158.56,158.44,,,LEAD_ACID,,6.2
19722,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,113,2026-03-21T19:00:01,2026-03-21T21:09:45,130,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,46.01,46.02,,,157.89,157.77,,,158.22,158.1,,,LEAD_ACID,,
19645,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,112,2026-03-19T19:00:01,2026-03-19T21:00:12,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,46.08,46.04,,,157.56,157.44,,,157.87,157.75,,,LEAD_ACID,,
19570,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,111,2026-03-17T19:00:01,2026-03-17T20:41:36,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.52,,,46.04,46.04,,,157.25,157.13,,,157.54,157.42,,,LEAD_ACID,,
19495,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,110,2026-03-15T19:00:01,2026-03-15T20:52:57,113,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.54,,,45.98,45.92,,,156.92,156.8,,,157.23,157.11,,,LEAD_ACID,,
19419,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,109,2026-03-13T19:00:01,2026-03-13T20:51:30,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.49,,,45.99,46.01,,,156.6,156.48,,,156.89,156.77,,,LEAD_ACID,,
19344,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,108,2026-03-11T19:00:01,2026-03-11T20:57:58,118,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.51,,,46.01,45.99,,,156.27,156.15,,,156.58,156.46,,,LEAD_ACID,,
19269,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,107,2026-03-09T19:00:02,2026-03-09T21:06:50,127,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.9,45.92,,,155.92,155.8,,,156.24,156.12,,,LEAD_ACID,,
19191,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,106,2026-03-07T19:00:02,2026-03-07T21:01:52,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.52,,,46.02,45.96,,,155.57,155.45,,,155.9,155.78,,,LEAD_ACID,,
19052,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,105,2026-03-05T19:00:02,2026-03-05T21:15:20,135,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.54,53.54,,,45.99,46.15,,,155.2,155.08,,,155.54,155.42,,,LEAD_ACID,,
18991,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,104,2026-03-03T19:00:02,2026-03-03T21:00:03,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.52,,,46.07,46.07,,,154.84,154.72,,,155.17,155.05,,,LEAD_ACID,,
18930,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,103,2026-03-01T19:00:02,2026-03-01T20:55:09,115,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.54,,,46.04,46.18,,,154.45,154.33,,,154.78,154.66,,,LEAD_ACID,,
18874,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,102,2026-02-27T19:00:01,2026-02-27T21:01:22,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.49,53.49,,,46.21,46.15,,,154.12,154.0,,,154.42,154.3,,,LEAD_ACID,,
17879,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,101,2026-02-25T19:00:01,2026-02-25T21:05:21,125,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.92,45.92,,,153.79,153.67,,,154.1,153.98,,,LEAD_ACID,,
17880,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,100,2026-02-23T19:00:02,2026-02-23T21:08:03,128,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.52,,,46.26,46.27,,,153.44,153.32,,,153.77,153.65,,,LEAD_ACID,,
17881,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,99,2026-02-21T19:00:01,2026-02-21T20:49:47,110,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.57,,,46.05,45.98,,,153.09,152.97,,,153.43,153.3,,,LEAD_ACID,,
17882,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,98,2026-02-19T19:00:02,2026-02-19T21:02:33,123,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.51,,,45.99,46.18,,,152.74,152.61,,,153.07,152.95,,,LEAD_ACID,,
17883,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,97,2026-02-17T19:00:01,2026-02-17T20:58:53,119,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.54,53.54,,,45.99,45.99,,,152.37,152.25,,,152.72,152.6,,,LEAD_ACID,,
17884,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,96,2026-02-15T19:00:02,2026-02-15T20:50:41,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.49,53.49,,,46.1,46.1,,,152.05,151.93,,,152.35,152.23,,,LEAD_ACID,,
17885,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,95,2026-02-13T19:00:01,2026-02-13T21:01:17,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,46.1,46.14,,,151.7,151.58,,,152.02,151.9,,,LEAD_ACID,,
17886,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,94,2026-02-11T19:00:01,2026-02-11T20:51:20,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.52,,,46.12,46.14,,,151.36,151.24,,,151.69,151.57,,,LEAD_ACID,,
17887,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,93,2026-02-09T19:00:01,2026-02-09T21:11:53,132,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.51,53.51,,,46.01,46.04,,,150.98,150.86,,,151.34,151.22,,,LEAD_ACID,,
17888,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,92,2026-02-07T19:00:01,2026-02-07T21:18:47,139,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.51,53.51,,,46.1,46.15,,,150.59,150.47,,,150.96,150.84,,,LEAD_ACID,,
17889,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,91,2026-02-05T19:00:01,2026-02-05T21:18:26,138,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.54,53.54,,,46.02,46.11,,,150.19,150.06,,,150.57,150.45,,,LEAD_ACID,,
17890,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,90,2026-02-03T19:00:01,2026-02-03T21:35:27,155,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,95.0,95.0,,,53.51,53.51,,,46.27,46.26,,,149.77,149.64,,,150.17,150.04,,,LEAD_ACID,,
17891,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,89,2026-02-01T19:00:02,2026-02-01T21:26:42,147,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,94.0,94.0,,,53.54,53.54,,,46.01,46.02,,,149.33,149.21,,,149.74,149.62,,,LEAD_ACID,,
17892,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,88,2026-01-30T19:00:02,2026-01-30T21:52:55,173,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,93.0,93.0,,,53.51,53.51,,,46.01,46.01,,,148.83,148.7,,,149.31,149.19,,,LEAD_ACID,,
17893,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,87,2026-01-28T21:18:21,2026-01-28T21:20:39,2,SCHEDULED,POWER_OFF,100.0,100.0,,,100.0,100.0,,,56.41,56.41,,,54.05,54.05,,,148.79,148.67,,,148.8,148.68,,,LEAD_ACID,,
17894,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,86,2026-01-26T19:52:18,2026-01-26T21:24:09,92,SCHEDULED,BATTERY_VOLTAGE,97.0,97.0,,,93.0,93.0,,,50.81,50.81,,,45.95,46.01,,,146.93,146.81,,,147.21,147.09,,,LEAD_ACID,,
17895,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,85,2026-01-24T19:00:02,2026-01-24T21:38:22,158,SCHEDULED,BATTERY_FAULT,100.0,100.0,,,94.0,94.0,,,53.51,53.52,,,48.23,48.56,,,146.28,146.16,,,146.7,146.58,,,LEAD_ACID,,
17896,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,84,2026-01-22T23:47:17,2026-01-23T02:47:19,180,SCHEDULED,MAX_TIME,100.0,100.0,,,94.0,94.0,,,56.41,56.41,,,47.79,47.62,,,144.87,144.75,,,145.3,145.18,,,LEAD_ACID,,
17897,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,83,2026-01-20T19:00:02,2026-01-20T19:36:33,37,SCHEDULED,POWER_OFF,100.0,100.0,,,99.0,99.0,,,53.51,53.51,,,50.37,50.37,,,143.45,143.32,,,143.54,143.42,,,LEAD_ACID,,
17898,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,82,2026-01-18T19:00:02,2026-01-18T20:59:23,119,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.54,,,46.26,46.27,,,143.08,142.96,,,143.39,143.27,,,LEAD_ACID,,
17899,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,81,2026-01-16T19:00:01,2026-01-16T21:02:23,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,46.27,46.27,,,142.76,142.63,,,143.06,142.94,,,LEAD_ACID,,
17900,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,80,2026-01-14T19:00:01,2026-01-14T20:59:21,119,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.54,,,45.98,46.12,,,142.43,142.31,,,142.74,142.62,,,LEAD_ACID,,
17901,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,79,2026-01-12T19:00:01,2026-01-12T20:49:14,109,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.98,45.96,,,142.11,141.99,,,142.41,142.29,,,LEAD_ACID,,
17902,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,78,2026-01-10T19:00:01,2026-01-10T21:00:00,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.54,,,46.02,46.04,,,141.79,141.67,,,142.09,141.97,,,LEAD_ACID,,
17903,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,77,2026-01-08T19:00:02,2026-01-08T20:45:27,105,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.52,,,45.88,45.88,,,141.47,141.35,,,141.77,141.65,,,LEAD_ACID,,
17904,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,76,2026-01-06T19:00:01,2026-01-06T20:55:00,115,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,45.92,45.95,,,141.15,141.03,,,141.45,141.33,,,LEAD_ACID,,
17905,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,75,2026-01-04T19:00:02,2026-01-04T20:40:18,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.54,53.54,,,45.95,45.92,,,140.85,140.73,,,141.13,141.01,,,LEAD_ACID,,
17906,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,74,2026-01-02T19:00:01,2026-01-02T20:44:23,104,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.55,53.54,,,46.04,46.02,,,140.54,140.41,,,140.83,140.7,,,LEAD_ACID,,
17907,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,73,2025-12-31T19:00:02,2025-12-31T21:03:37,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.51,,,46.27,46.27,,,140.22,140.09,,,140.52,140.4,,,LEAD_ACID,,
17908,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,72,2025-12-29T19:00:01,2025-12-29T20:46:09,106,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.51,53.49,,,45.9,45.9,,,139.91,139.79,,,140.2,140.08,,,LEAD_ACID,,
17909,10.63.32.218,UVH._Harhorin_GerComplex_SMP23,71,2025-12-27T19:00:02,2025-12-27T20:52:43,113,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,96.0,96.0,,,53.52,53.51,,,46.01,46.01,,,139.6,139.48,,,139.89,139.77,,,LEAD_ACID,,
