id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20099,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,187,2026-04-01T19:00:01,2026-04-01T19:00:18,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.6,53.7,0.0,0.0,45.5,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,80.9
20028,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,186,2026-03-30T19:00:01,2026-03-30T19:00:46,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.6,52.7,0.0,0.0,45.7,45.9,0.0,0.0,,,,,,,,,LEAD_ACID,27.0,78.2
19955,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,185,2026-03-28T19:00:01,2026-03-28T19:00:19,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.5,53.6,0.0,0.0,45.3,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,19.0,
19879,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,184,2026-03-26T19:00:01,2026-03-26T19:01:27,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,52.9,53.0,0.0,0.0,45.2,45.3,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,84.0
19804,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,183,2026-03-24T19:00:01,2026-03-24T19:01:35,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,52.7,52.9,0.0,0.0,45.5,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,30.0,81.9
19729,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,182,2026-03-22T19:00:01,2026-03-22T19:00:11,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.7,52.8,0.0,0.0,45.4,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,26.0,
19652,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,181,2026-03-20T19:00:01,2026-03-20T19:00:17,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,52.4,52.5,0.0,0.0,45.3,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,27.0,
19577,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,180,2026-03-18T19:00:01,2026-03-18T19:00:37,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.4,53.5,0.0,0.0,45.7,46.0,0.0,0.0,,,,,,,,,LEAD_ACID,16.0,
19502,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,179,2026-03-16T19:00:01,2026-03-16T19:01:17,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,54.3,54.4,0.0,0.0,45.5,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,19.0,
19426,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,178,2026-03-14T19:00:01,2026-03-14T19:01:14,1,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,99.0,0.0,0.0,53.9,54.0,0.0,0.0,45.4,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,19.0,
19351,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,177,2026-03-12T19:00:01,2026-03-12T19:00:26,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.4,53.4,0.0,0.0,45.4,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,18.0,
19276,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,176,2026-03-10T19:00:01,2026-03-10T19:02:03,2,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,98.0,0.0,0.0,53.3,53.3,0.0,0.0,45.1,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,24.0,
19199,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,175,2026-03-08T19:00:01,2026-03-08T19:02:31,2,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,97.0,0.0,0.0,52.7,52.8,0.0,0.0,45.4,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,21.0,
19060,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,174,2026-03-06T19:00:01,2026-03-06T19:00:11,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,54.2,54.3,0.0,0.0,45.3,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,8.0,
18999,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,173,2026-03-04T19:00:00,2026-03-04T19:00:09,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.8,53.9,0.0,0.0,45.0,45.1,0.0,0.0,,,,,,,,,LEAD_ACID,11.0,
18938,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,172,2026-03-02T19:00:01,2026-03-02T19:00:14,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.8,53.8,0.0,0.0,45.3,45.4,0.0,0.0,,,,,,,,,LEAD_ACID,8.0,
18877,10.60.36.252,CHD._16xor_Khailaast_DU_LLC_NMD30_ULN,171,2026-02-28T19:00:01,2026-02-28T19:00:12,0,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,53.5,53.6,0.0,0.0,45.4,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,9.0,
