id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20112,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,459,2026-04-01T19:00:01,2026-04-01T20:57:06,117,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,73.0,0.0,0.0,53.1,53.1,0.0,0.0,45.7,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,88.7
20044,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,458,2026-03-30T19:00:01,2026-03-30T21:00:42,120,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,74.0,0.0,0.0,52.7,52.7,0.0,0.0,45.4,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,80.2
19970,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,457,2026-03-28T19:00:01,2026-03-28T20:56:51,116,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,74.0,0.0,0.0,52.9,52.8,0.0,0.0,45.7,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19897,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,456,2026-03-26T19:00:01,2026-03-26T21:01:07,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,74.0,0.0,0.0,53.0,53.0,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,71.7
19821,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,455,2026-03-24T19:00:01,2026-03-24T20:51:27,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,74.0,0.0,0.0,53.2,53.1,0.0,0.0,45.1,45.1,0.0,0.0,,,,,,,,,LEAD_ACID,,86.7
19745,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,454,2026-03-22T19:00:01,2026-03-22T21:01:47,121,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,73.0,0.0,0.0,52.9,52.8,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19670,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,453,2026-03-20T19:00:01,2026-03-20T20:43:49,103,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,75.0,0.0,0.0,53.2,53.2,0.0,0.0,45.6,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19594,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,452,2026-03-18T19:00:01,2026-03-18T20:54:47,114,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,74.0,0.0,0.0,53.8,53.8,0.0,0.0,45.8,45.9,0.0,0.0,,,,,,,,,LEAD_ACID,,
19518,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,451,2026-03-16T19:00:01,2026-03-16T20:57:52,117,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,76.0,74.0,0.0,0.0,53.5,53.5,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19444,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,450,2026-03-14T19:00:01,2026-03-14T20:55:17,115,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,74.0,0.0,0.0,53.3,53.3,0.0,0.0,45.7,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19369,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,449,2026-03-12T19:00:01,2026-03-12T20:47:13,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,75.0,0.0,0.0,53.2,53.2,0.0,0.0,45.5,45.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
19295,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,448,2026-03-10T19:00:01,2026-03-10T20:49:21,109,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,75.0,0.0,0.0,53.4,53.3,0.0,0.0,45.7,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
19218,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,447,2026-03-08T19:00:00,2026-03-08T20:37:15,97,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,79.0,76.0,0.0,0.0,53.9,53.9,0.0,0.0,45.7,45.8,0.0,0.0,,,,,,,,,LEAD_ACID,,
19079,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,446,2026-03-06T19:00:01,2026-03-06T20:42:28,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,74.0,0.0,0.0,53.7,53.7,0.0,0.0,45.6,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
19018,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,445,2026-03-04T19:00:00,2026-03-04T20:47:52,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,74.0,0.0,0.0,53.7,53.6,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
18957,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,444,2026-03-02T19:00:01,2026-03-02T20:48:57,108,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,77.0,73.0,0.0,0.0,54.4,54.3,0.0,0.0,45.7,45.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
18896,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,443,2026-02-28T19:00:01,2026-02-28T20:40:13,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,78.0,74.0,0.0,0.0,54.0,53.9,0.0,0.0,46.1,46.0,0.0,0.0,,,,,,,,,LEAD_ACID,,
18844,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,442,2026-02-26T19:00:01,2026-02-26T20:58:52,118,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,75.0,72.0,0.0,0.0,54.1,54.1,0.0,0.0,45.6,45.7,0.0,0.0,,,,,,,,,LEAD_ACID,,
9724,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,441,2026-02-24T20:00:01,2026-02-24T21:32:14,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,78.0,0.0,0.0,53.9,53.9,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
9725,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,440,2026-02-22T20:00:01,2026-02-22T21:40:15,100,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,77.0,0.0,0.0,53.8,53.8,0.0,0.0,46.6,46.5,0.0,0.0,,,,,,,,,LEAD_ACID,,
9726,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,439,2026-02-20T20:00:01,2026-02-20T21:42:28,102,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,82.0,78.0,0.0,0.0,53.5,53.5,0.0,0.0,46.6,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
9727,10.63.89.195,HUD._2hor_Misheel_84bair_MOS42_ULN,438,2026-02-18T20:00:01,2026-02-18T21:43:08,103,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,0.0,0.0,81.0,77.0,0.0,0.0,53.4,53.2,0.0,0.0,46.5,46.6,0.0,0.0,,,,,,,,,LEAD_ACID,,
