id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20088,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,118,2026-03-31T19:00:02,2026-03-31T19:32:57,33,SCHEDULED,BATTERY_VOLTAGE,99.0,100.0,,,92.0,92.0,,,53.26,53.29,,,45.95,45.82,,,429.47,429.36,,,430.02,429.92,,,LEAD_ACID,29.0,38.6
20017,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,117,2026-03-29T19:00:01,2026-03-29T19:32:52,33,SCHEDULED,BATTERY_VOLTAGE,96.0,96.0,,,88.0,88.0,,,53.42,53.42,,,45.99,46.02,,,428.28,428.17,,,428.84,428.73,,,LEAD_ACID,26.0,
19944,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,116,2026-03-27T19:00:01,2026-03-27T19:35:54,36,SCHEDULED,BATTERY_VOLTAGE,94.0,94.0,,,86.0,86.0,,,53.33,53.35,,,46.07,45.89,,,427.01,426.91,,,427.6,427.5,,,LEAD_ACID,28.0,43.0
19867,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,115,2026-03-25T19:00:02,2026-03-25T19:33:26,33,SCHEDULED,BATTERY_FAULT,98.0,98.0,,,90.0,90.0,,,53.33,53.35,,,46.65,47.24,,,425.91,425.81,,,426.5,426.4,,,LEAD_ACID,29.0,40.1
19793,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,114,2026-03-23T19:00:01,2026-03-23T19:03:32,4,SCHEDULED,POWER_OFF,100.0,100.0,,,99.0,99.0,,,53.27,53.32,,,49.68,49.47,,,425.07,424.97,,,425.14,425.04,,,LEAD_ACID,29.0,44.4
19718,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,113,2026-03-21T19:00:01,2026-03-21T19:34:21,34,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,91.0,91.0,,,53.41,53.41,,,45.66,45.61,,,423.72,423.62,,,424.38,424.28,,,LEAD_ACID,27.0,
19641,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,112,2026-03-19T19:00:02,2026-03-19T19:37:23,37,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,53.47,53.48,,,46.08,45.79,,,422.43,422.33,,,423.07,422.97,,,LEAD_ACID,26.0,
19566,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,111,2026-03-17T19:00:02,2026-03-17T19:35:25,35,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,92.0,,,54.18,54.15,,,45.9,46.08,,,421.21,421.11,,,421.82,421.72,,,LEAD_ACID,17.0,
19491,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,110,2026-03-15T19:00:01,2026-03-15T19:36:30,36,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,53.49,53.52,,,45.9,46.07,,,420.02,419.92,,,420.66,420.56,,,LEAD_ACID,25.0,
19415,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,109,2026-03-13T19:00:02,2026-03-13T19:35:02,35,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,92.0,91.0,,,53.85,53.86,,,45.98,45.8,,,418.75,418.65,,,419.35,419.25,,,LEAD_ACID,20.0,
19340,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,108,2026-03-11T19:00:01,2026-03-11T19:35:36,36,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,90.0,90.0,,,53.29,53.3,,,45.51,45.54,,,417.45,417.35,,,418.12,418.02,,,LEAD_ACID,29.0,
19265,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,107,2026-03-09T19:00:02,2026-03-09T19:33:13,33,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,91.0,91.0,,,53.39,53.36,,,45.85,45.6,,,416.12,416.02,,,416.78,416.68,,,LEAD_ACID,27.0,
19187,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,106,2026-03-07T19:00:02,2026-03-07T19:37:14,37,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,90.0,90.0,,,53.52,53.52,,,45.22,45.73,,,414.77,414.67,,,415.45,415.35,,,LEAD_ACID,25.0,
19048,10.63.135.18,ORH.BayanUndur_10bag_Naran37_2Toot_MP23,105,2026-03-05T19:00:01,2026-03-05T19:36:22,36,SCHEDULED,BATTERY_VOLTAGE,99.0,99.0,,,90.0,90.0,,,54.21,54.23,,,45.79,45.77,,,413.46,413.36,,,414.12,414.02,,,LEAD_ACID,16.0,
