id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20084,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,117,2026-03-31T19:00:01,2026-03-31T19:26:37,27,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,93.0,,,54.49,54.49,,,44.94,44.82,,,954.98,951.02,,,955.72,951.54,,,LEAD_ACID,11.0,56.4
20013,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,116,2026-03-29T19:00:01,2026-03-29T19:26:48,27,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,93.0,,,54.36,54.36,,,44.81,44.78,,,953.9,950.18,,,954.65,950.71,,,LEAD_ACID,12.0,
19940,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,115,2026-03-27T19:00:01,2026-03-27T19:25:20,25,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,93.0,,,54.36,54.33,,,45.0,44.92,,,952.77,949.29,,,953.53,949.84,,,LEAD_ACID,13.0,65.6
19863,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,114,2026-03-25T19:00:02,2026-03-25T19:25:22,25,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,93.0,,,54.65,54.65,,,45.07,45.17,,,951.74,948.45,,,952.46,948.99,,,LEAD_ACID,10.0,58.0
19789,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,113,2026-03-23T19:00:01,2026-03-23T19:24:31,25,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,92.0,,,54.3,54.29,,,45.16,44.95,,,950.68,947.59,,,951.43,948.16,,,LEAD_ACID,14.0,61.2
19714,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,112,2026-03-21T19:00:01,2026-03-21T19:27:58,28,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,89.0,92.0,,,54.56,54.56,,,44.92,44.97,,,949.6,946.72,,,950.39,947.32,,,LEAD_ACID,10.0,
19637,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,111,2026-03-19T19:00:01,2026-03-19T19:22:55,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,92.0,,,54.56,54.59,,,44.67,44.73,,,948.43,945.69,,,949.14,946.28,,,LEAD_ACID,10.0,
19562,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,110,2026-03-17T19:00:01,2026-03-17T19:22:40,23,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,92.0,,,55.53,55.46,,,44.69,44.26,,,947.16,944.57,,,947.89,945.17,,,LEAD_ACID,0.0,
19487,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,109,2026-03-15T19:00:01,2026-03-15T19:25:43,26,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,89.0,91.0,,,54.81,54.83,,,45.13,45.01,,,945.72,943.31,,,946.52,943.94,,,LEAD_ACID,8.0,
19411,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,108,2026-03-13T10:48:37,2026-03-13T11:17:35,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,90.0,91.0,,,57.64,57.7,,,44.7,44.95,,,944.2,941.94,,,944.96,942.57,,,LEAD_ACID,0.0,
19306,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,107,2026-03-10T19:00:02,2026-03-10T19:28:33,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,54.56,54.55,,,44.81,44.91,,,942.51,940.42,,,943.38,941.13,,,LEAD_ACID,10.0,
19230,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,106,2026-03-08T19:00:01,2026-03-08T19:32:28,32,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,54.92,54.92,,,45.08,44.98,,,941.17,939.24,,,942.04,939.96,,,LEAD_ACID,5.0,
19155,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,105,2026-03-06T19:00:01,2026-03-06T19:30:33,31,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,55.15,55.15,,,44.89,44.91,,,939.77,938.0,,,940.62,938.71,,,LEAD_ACID,2.0,
19020,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,104,2026-03-04T19:00:01,2026-03-04T19:28:59,29,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,55.46,55.41,,,45.07,45.01,,,938.4,936.8,,,939.24,937.5,,,LEAD_ACID,0.0,
18959,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,103,2026-03-02T19:00:01,2026-03-02T19:31:32,32,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,54.49,54.48,,,44.66,44.79,,,936.95,935.53,,,937.84,936.26,,,LEAD_ACID,1.0,
18898,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,102,2026-02-28T19:00:02,2026-02-28T19:37:35,38,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,87.0,90.0,,,55.24,55.33,,,44.92,44.97,,,935.55,934.32,,,936.48,935.07,,,LEAD_ACID,1.0,
18846,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,101,2026-02-26T19:00:01,2026-02-26T19:29:48,30,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,89.0,91.0,,,55.4,55.36,,,45.45,45.88,,,934.29,933.22,,,935.11,933.9,,,LEAD_ACID,-1.0,
17578,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,100,2026-02-24T19:00:01,2026-02-24T19:31:59,32,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,88.0,90.0,,,55.18,55.16,,,45.8,45.71,,,932.94,932.08,,,933.84,932.8,,,LEAD_ACID,2.0,
17579,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,99,2026-02-22T19:00:02,2026-02-22T19:36:37,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,87.0,90.0,,,55.38,55.38,,,45.52,45.79,,,931.58,930.96,,,932.52,931.69,,,LEAD_ACID,-2.0,
17580,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,98,2026-02-20T19:00:02,2026-02-20T19:44:38,45,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,86.0,90.0,,,54.7,54.71,,,45.98,45.68,,,930.16,929.84,,,931.22,930.62,,,LEAD_ACID,8.0,
17581,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,97,2026-02-18T19:00:02,2026-02-18T19:43:25,43,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,85.0,90.0,,,55.03,55.0,,,46.01,46.08,,,928.81,928.82,,,929.88,929.59,,,LEAD_ACID,4.0,
17582,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,96,2026-02-16T19:00:02,2026-02-16T19:46:13,46,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,85.0,89.0,,,55.4,55.27,,,46.04,45.45,,,927.43,927.75,,,928.52,928.54,,,LEAD_ACID,0.0,
17583,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,95,2026-02-14T19:00:01,2026-02-14T19:45:37,46,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,84.0,89.0,,,55.38,55.38,,,45.83,45.86,,,925.92,926.6,,,927.05,927.4,,,LEAD_ACID,-3.0,
17584,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,94,2026-02-12T19:00:02,2026-02-12T19:41:24,41,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,84.0,89.0,,,54.95,54.97,,,45.68,45.49,,,924.36,925.44,,,925.56,926.26,,,LEAD_ACID,4.0,
17585,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,93,2026-02-10T19:00:02,2026-02-10T19:37:17,37,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,84.0,89.0,,,55.27,55.27,,,46.07,45.9,,,922.85,924.3,,,924.01,925.12,,,LEAD_ACID,1.0,
17586,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,92,2026-02-08T19:00:01,2026-02-08T19:41:44,42,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,83.0,88.0,,,55.3,55.3,,,45.66,45.71,,,921.24,923.05,,,922.45,923.91,,,LEAD_ACID,0.0,
17587,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,91,2026-02-06T19:00:01,2026-02-06T19:43:20,43,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,84.0,88.0,,,55.4,55.41,,,46.12,45.9,,,919.63,921.75,,,920.83,922.66,,,LEAD_ACID,-3.0,
17588,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,90,2026-02-04T05:59:09,2026-02-04T07:11:58,73,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,80.0,86.0,,,57.64,57.68,,,45.76,46.04,,,917.58,920.21,,,919.08,921.24,,,LEAD_ACID,-3.0,
17589,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,89,2026-02-01T19:00:01,2026-02-01T19:53:26,53,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,81.0,85.0,,,55.38,55.41,,,45.77,45.61,,,915.5,918.45,,,916.91,919.54,,,LEAD_ACID,-2.0,
17590,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,88,2026-01-30T19:00:01,2026-01-30T20:10:33,71,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,78.0,83.0,,,55.37,55.37,,,45.85,45.85,,,913.57,916.88,,,915.17,918.15,,,LEAD_ACID,-2.0,
17591,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,87,2026-01-28T19:00:02,2026-01-28T20:09:16,69,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,76.0,80.0,,,55.37,55.38,,,46.01,46.02,,,910.09,914.0,,,911.83,915.46,,,LEAD_ACID,-4.0,
17592,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,86,2026-01-26T19:00:01,2026-01-26T20:04:53,65,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,78.0,81.0,,,55.38,55.41,,,45.9,45.95,,,904.53,909.33,,,906.13,910.72,,,LEAD_ACID,-2.0,
17593,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,85,2026-01-24T14:51:20,2026-01-24T16:14:06,83,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,75.0,76.0,,,57.63,57.64,,,46.27,46.17,,,902.31,907.2,,,904.14,908.96,,,LEAD_ACID,-3.0,
17594,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,84,2026-01-21T04:56:27,2026-01-21T07:11:55,135,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,71.0,69.0,,,57.64,57.63,,,45.92,46.1,,,889.05,893.76,,,891.21,896.03,,,LEAD_ACID,-4.0,
17595,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,83,2026-01-18T19:00:01,2026-01-18T20:30:44,91,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,70.0,69.0,,,54.15,54.17,,,45.82,45.61,,,884.33,888.73,,,886.49,890.98,,,LEAD_ACID,-2.0,
17596,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,82,2026-01-16T19:00:01,2026-01-16T20:29:08,89,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,72.0,71.0,,,54.65,54.65,,,45.89,45.99,,,881.98,886.32,,,884.03,888.45,,,LEAD_ACID,-2.0,
17597,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,81,2026-01-14T19:00:01,2026-01-14T20:32:10,92,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,71.0,69.0,,,55.37,55.34,,,45.89,46.11,,,878.99,883.2,,,881.14,885.49,,,LEAD_ACID,,
17598,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,80,2026-01-12T19:00:01,2026-01-12T20:32:38,93,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,70.0,68.0,,,55.4,55.34,,,45.9,45.66,,,876.51,880.6,,,878.71,882.92,,,LEAD_ACID,-3.0,
17599,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,79,2026-01-10T19:00:02,2026-01-10T20:27:50,88,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,70.0,69.0,,,55.4,55.43,,,45.71,45.98,,,873.98,878.0,,,876.18,880.28,,,LEAD_ACID,-5.0,
17600,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,78,2026-01-08T19:00:02,2026-01-08T20:37:21,97,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,69.0,68.0,,,55.4,55.4,,,45.74,45.9,,,871.34,875.26,,,873.59,877.62,,,LEAD_ACID,-1.0,
17601,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,77,2026-01-06T19:00:02,2026-01-06T20:39:07,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,68.0,67.0,,,55.4,55.41,,,46.04,46.11,,,868.63,872.46,,,870.93,874.85,,,LEAD_ACID,0.0,
17602,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,76,2026-01-04T19:00:02,2026-01-04T20:38:39,99,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,68.0,66.0,,,55.47,55.44,,,45.8,45.48,,,865.85,869.6,,,868.2,872.04,,,LEAD_ACID,-3.0,
17603,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,75,2026-01-02T19:00:02,2026-01-02T20:31:18,91,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,67.0,66.0,,,55.49,55.49,,,45.99,45.96,,,863.1,866.76,,,865.47,869.23,,,LEAD_ACID,-3.0,
17604,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,74,2025-12-31T19:00:02,2025-12-31T20:56:57,117,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,66.0,65.0,,,55.37,55.36,,,45.92,45.83,,,860.22,863.79,,,862.7,866.36,,,LEAD_ACID,-4.0,
17605,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,73,2025-12-29T19:00:02,2025-12-29T20:47:21,107,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,66.0,65.0,,,55.4,55.37,,,45.95,46.18,,,857.43,860.95,,,859.9,863.48,,,LEAD_ACID,-4.0,
17606,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,72,2025-12-27T19:00:01,2025-12-27T20:59:07,119,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,65.0,64.0,,,55.4,55.3,,,46.04,45.98,,,854.55,857.97,,,857.08,860.6,,,LEAD_ACID,-1.0,
17607,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,71,2025-12-25T19:00:01,2025-12-25T20:55:55,116,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,65.0,64.0,,,55.44,55.44,,,46.26,46.15,,,851.72,855.04,,,854.25,857.67,,,LEAD_ACID,-4.0,
17608,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,70,2025-12-23T19:00:02,2025-12-23T20:54:49,115,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,66.0,64.0,,,55.41,55.41,,,46.14,45.57,,,848.88,852.11,,,851.39,854.72,,,LEAD_ACID,-3.0,
17609,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,69,2025-12-21T19:00:02,2025-12-21T20:51:18,111,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,65.0,64.0,,,55.41,55.47,,,46.02,45.71,,,845.98,849.14,,,848.51,851.74,,,LEAD_ACID,,
17610,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,68,2025-12-19T19:00:02,2025-12-19T20:57:32,118,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,64.0,63.0,,,55.46,55.47,,,45.95,45.86,,,842.96,846.09,,,845.59,848.76,,,LEAD_ACID,,
17611,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,67,2025-12-17T19:00:02,2025-12-17T20:59:22,119,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,64.0,63.0,,,55.25,55.36,,,45.92,45.92,,,839.99,843.0,,,842.58,845.71,,,LEAD_ACID,,
17612,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,66,2025-12-15T19:00:02,2025-12-15T21:08:13,128,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,63.0,62.0,,,55.52,55.53,,,45.86,45.8,,,836.99,839.91,,,839.65,842.67,,,LEAD_ACID,,
17613,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,65,2025-12-13T19:00:01,2025-12-13T21:04:05,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,63.0,63.0,,,55.41,55.34,,,45.88,45.7,,,834.02,836.9,,,836.69,839.62,,,LEAD_ACID,,
17614,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,64,2025-12-11T19:00:01,2025-12-11T21:02:16,122,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,63.0,63.0,,,55.09,55.11,,,45.82,46.07,,,831.02,833.86,,,833.7,836.58,,,LEAD_ACID,,
17615,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,63,2025-12-09T19:00:02,2025-12-09T21:03:57,124,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,63.0,62.0,,,55.34,55.38,,,45.98,45.86,,,828.05,830.79,,,830.72,833.57,,,LEAD_ACID,,
17616,10.63.121.226,NAD._EruulMendiinTuv_SMP22_ULN,62,2025-12-07T19:00:02,2025-12-07T21:08:07,128,SCHEDULED,BATTERY_VOLTAGE,100.0,100.0,,,63.0,61.0,,,55.38,55.36,,,46.18,46.15,,,824.96,827.6,,,827.67,830.4,,,LEAD_ACID,,
