id,IP,site_location,discharge_id,start_time,end_time,duration_min,start_cause,stop_cause,init_cap_rate1,init_cap_rate2,init_cap_rate3,init_cap_rate4,final_cap_rate1,final_cap_rate2,final_cap_rate3,final_cap_rate4,init_batt_volt1,init_batt_volt2,init_batt_volt3,init_batt_volt4,final_batt_volt1,final_batt_volt2,final_batt_volt3,final_batt_volt4,init_batt_disch_power1,init_batt_disch_power2,init_batt_disch_power3,init_batt_disch_power4,final_batt_disch_power1,final_batt_disch_power2,final_batt_disch_power3,final_batt_disch_power4,batt_type,temp,avg_current
20093,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,16,2026-03-31T19:00:01,2026-03-31T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,54.67,54.68,,,50.1,50.1,,,7.01,7.0,,,7.2,7.19,,,LEAD_ACID,,2.5
20022,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,15,2026-03-29T19:00:01,2026-03-29T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,54.68,54.68,,,50.12,50.12,,,6.81,6.8,,,7.0,6.99,,,LEAD_ACID,,
19949,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,14,2026-03-27T19:00:01,2026-03-27T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,54.62,54.64,,,50.17,50.17,,,6.6,6.6,,,6.79,6.79,,,LEAD_ACID,,2.5
19872,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,13,2026-03-25T19:00:01,2026-03-25T22:00:02,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,54.7,54.7,,,50.21,50.23,,,6.4,6.39,,,6.59,6.58,,,LEAD_ACID,,2.5
19798,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,12,2026-03-23T19:00:01,2026-03-23T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,54.93,54.93,,,50.23,50.23,,,6.2,6.19,,,6.39,6.38,,,LEAD_ACID,,2.5
19723,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,11,2026-03-21T19:00:02,2026-03-21T22:00:03,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.24,55.24,,,50.26,50.26,,,6.0,5.99,,,6.19,6.18,,,LEAD_ACID,,
19646,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,10,2026-03-19T19:00:02,2026-03-19T22:00:04,180,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.33,55.33,,,50.4,50.4,,,5.8,5.79,,,5.99,5.98,,,LEAD_ACID,,
19571,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,9,2026-03-17T10:00:01,2026-03-17T18:00:03,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.24,55.24,,,49.9,49.9,,,5.27,5.27,,,5.79,5.78,,,LEAD_ACID,,
19496,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,8,2026-03-15T10:00:01,2026-03-15T18:00:02,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.33,55.34,,,49.86,49.88,,,4.75,4.74,,,5.27,5.26,,,LEAD_ACID,,
19420,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,7,2026-03-13T10:00:02,2026-03-13T18:00:04,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.16,55.15,,,49.95,49.95,,,4.23,4.22,,,4.74,4.74,,,LEAD_ACID,,
19345,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,6,2026-03-11T10:00:02,2026-03-11T18:00:04,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.33,55.33,,,49.83,49.83,,,3.71,3.7,,,4.22,4.21,,,LEAD_ACID,,
19270,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,5,2026-03-09T10:00:01,2026-03-09T12:56:14,176,SCHEDULED,POWER_OFF,100.0,100.0,,,100.0,100.0,,,55.33,55.33,,,50.51,50.49,,,3.52,3.51,,,3.7,3.7,,,LEAD_ACID,,
19192,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,4,2026-03-07T10:00:02,2026-03-07T18:00:04,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.33,55.33,,,49.61,49.61,,,2.99,2.98,,,3.51,3.5,,,LEAD_ACID,,
19054,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,3,2026-03-05T10:00:01,2026-03-05T18:00:03,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.33,55.33,,,49.61,49.61,,,2.46,2.46,,,2.98,2.98,,,LEAD_ACID,,
18993,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,2,2026-03-03T10:00:02,2026-03-03T18:00:03,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.34,55.33,,,49.63,49.63,,,1.94,1.93,,,2.46,2.45,,,LEAD_ACID,,
18932,10.63.51.50,DOR._Halhgol_JukovTolgoi_GMobile_SMP22,1,2026-03-01T10:00:01,2026-03-01T18:00:03,480,SCHEDULED,MAX_TIME,100.0,100.0,,,100.0,100.0,,,55.34,55.33,,,49.6,49.6,,,1.41,1.4,,,1.93,1.92,,,LEAD_ACID,,
